eventid,iyear,country_txt,nkill
198212020001,1982,Thailand,1.0
198212250001,1982,Philippines,2.0
198212260004,1982,Philippines,6.0
198212260005,1982,Philippines,3.0
198301120003,1983,Malaysia,0.0
198302040008,1983,Philippines,16.0
198302140001,1983,Myanmar,0.0
198303190005,1983,Philippines,4.0
198304000001,1983,Philippines,0.0
198304000002,1983,Philippines,0.0
198304000003,1983,Philippines,0.0
198304000004,1983,Philippines,0.0
198304000012,1983,Philippines,4.0
198304120008,1983,Philippines,12.0
198304130001,1983,Philippines,4.0
198304140003,1983,Philippines,1.0
198304250010,1983,Philippines,2.0
198308210002,1983,Philippines,1.0
198309130001,1983,Thailand,0.0
198309250005,1983,Philippines,10.0
198309290009,1983,Philippines,46.0
198310090001,1983,Myanmar,21.0
198310180006,1983,Myanmar,0.0
198310210002,1983,Myanmar,0.0
198311010005,1983,Philippines,1.0
198311020001,1983,Philippines,0.0
198401130004,1984,Philippines,8.0
198402030004,1984,Philippines,5.0
198402090006,1984,Philippines,2.0
198402100005,1984,Philippines,10.0
198403110001,1984,Thailand,
198403260021,1984,Indonesia,2.0
198403270006,1984,Philippines,7.0
198404000005,1984,Philippines,1.0
198404110010,1984,Philippines,3.0
198404150003,1984,Philippines,5.0
198404220005,1984,Philippines,1.0
198405010012,1984,Philippines,11.0
198405010013,1984,Philippines,5.0
198405020004,1984,Philippines,2.0
198405030004,1984,Philippines,8.0
198405030005,1984,Philippines,12.0
198405030007,1984,Philippines,1.0
198405040005,1984,Philippines,2.0
198405100007,1984,Philippines,5.0
198405100018,1984,Philippines,5.0
198405100019,1984,Philippines,5.0
198405100020,1984,Philippines,5.0
198405110010,1984,Philippines,4.0
198405240005,1984,Philippines,1.0
198406280006,1984,Philippines,5.0
198407110008,1984,Philippines,1.0
198408180003,1984,Philippines,10.0
198408310002,1984,Philippines,1.0
198409170003,1984,Philippines,0.0
198409240004,1984,Philippines,5.0
198410150005,1984,Philippines,10.0
198410210004,1984,Philippines,2.0
198411030002,1984,Philippines,0.0
198411030006,1984,Philippines,58.0
198411140006,1984,Philippines,1.0
198411170011,1984,Philippines,1.0
198411170012,1984,Philippines,1.0
198411190001,1984,Philippines,0.0
198411280007,1984,Philippines,8.0
198412010003,1984,Philippines,33.0
198412110003,1984,Philippines,12.0
198412120005,1984,Philippines,2.0
198412140002,1984,Philippines,2.0
198412150004,1984,Philippines,1.0
198412240004,1984,Indonesia,0.0
198412280007,1984,Philippines,1.0
198501020016,1985,Philippines,4.0
198501020017,1985,Philippines,1.0
198501040003,1985,Philippines,0.0
198501120005,1985,Philippines,3.0
198501120006,1985,Philippines,2.0
198501150001,1985,Philippines,0.0
198501210001,1985,Indonesia,0.0
198502120001,1985,Philippines,2.0
198502140005,1985,Philippines,30.0
198502220010,1985,Philippines,0.0
198502250001,1985,Philippines,0.0
198503150001,1985,Indonesia,7.0
198503180002,1985,Singapore,0.0
198503250006,1985,Philippines,1.0
198503250007,1985,Philippines,0.0
198503280014,1985,Philippines,20.0
198504120004,1985,Philippines,1.0
198504170005,1985,Philippines,1.0
198504290005,1985,Philippines,1.0
198505000001,1985,Philippines,1.0
198505050004,1985,Philippines,3.0
198505050005,1985,Philippines,0.0
198505100024,1985,Philippines,1.0
198505100028,1985,Philippines,0.0
198505120007,1985,Philippines,1.0
198505140011,1985,Philippines,23.0
198505170007,1985,Philippines,1.0
198505170014,1985,Philippines,
198505250005,1985,Philippines,
198505260003,1985,Philippines,22.0
198505270001,1985,Philippines,12.0
198505300008,1985,Philippines,
198506010003,1985,Philippines,2.0
198506010004,1985,Philippines,2.0
198506080010,1985,Philippines,1.0
198506100026,1985,Philippines,13.0
198506130006,1985,Philippines,1.0
198506150001,1985,Philippines,1.0
198506180010,1985,Philippines,5.0
198506270004,1985,Philippines,1.0
198506300004,1985,Philippines,14.0
198506300005,1985,Philippines,14.0
198507010001,1985,Philippines,0.0
198507040001,1985,Philippines,0.0
198507040002,1985,Philippines,0.0
198507040003,1985,Philippines,0.0
198507040004,1985,Philippines,0.0
198507040005,1985,Philippines,0.0
198507040006,1985,Philippines,0.0
198507040007,1985,Philippines,0.0
198507040008,1985,Philippines,0.0
198507040009,1985,Philippines,0.0
198507040010,1985,Philippines,0.0
198507040011,1985,Philippines,0.0
198507040012,1985,Philippines,0.0
198507040013,1985,Philippines,0.0
198507060006,1985,Philippines,1.0
198507080002,1985,Philippines,15.0
198507090006,1985,Philippines,2.0
198507090008,1985,Philippines,9.0
198507150005,1985,Philippines,8.0
198507230002,1985,Philippines,1.0
198507250006,1985,Philippines,29.0
198508110005,1985,Thailand,0.0
198508140005,1985,Philippines,1.0
198508160001,1985,Philippines,0.0
198508160002,1985,Philippines,0.0
198508160003,1985,Philippines,0.0
198508160004,1985,Philippines,0.0
198508160005,1985,Philippines,0.0
198508160006,1985,Philippines,0.0
198508160007,1985,Philippines,0.0
198508160008,1985,Philippines,0.0
198508160009,1985,Philippines,0.0
198508160010,1985,Philippines,0.0
198508160011,1985,Philippines,0.0
198508160012,1985,Philippines,0.0
198508160013,1985,Philippines,0.0
198508160014,1985,Philippines,0.0
198508160015,1985,Philippines,0.0
198508160016,1985,Philippines,0.0
198508160017,1985,Philippines,0.0
198508160018,1985,Philippines,0.0
198508160019,1985,Philippines,0.0
198508160020,1985,Philippines,0.0
198508160021,1985,Philippines,0.0
198508160022,1985,Philippines,0.0
198508160023,1985,Philippines,0.0
198508160024,1985,Philippines,0.0
198508160025,1985,Philippines,0.0
198508160026,1985,Philippines,0.0
198508160027,1985,Philippines,0.0
198508170016,1985,Philippines,24.0
198508250001,1985,Philippines,2.0
198509150001,1985,Philippines,35.0
198509230003,1985,Philippines,4.0
198509230004,1985,Philippines,0.0
198509230005,1985,Philippines,1.0
198509230006,1985,Philippines,1.0
198509230007,1985,Philippines,4.0
198509270008,1985,Philippines,1.0
198510030011,1985,Philippines,21.0
198510140001,1985,Philippines,5.0
198510140002,1985,Philippines,13.0
198510210002,1985,Philippines,1.0
198510220005,1985,Philippines,3.0
198510290006,1985,Philippines,1.0
198510300004,1985,Philippines,5.0
198511030001,1985,Philippines,0.0
198511190004,1985,Philippines,3.0
198511220006,1985,Philippines,17.0
198511230003,1985,Philippines,3.0
198511290005,1985,Philippines,1.0
198512010005,1985,Philippines,2.0
198512020028,1985,Philippines,5.0
198512050001,1985,Philippines,1.0
198512060010,1985,Philippines,0.0
198512080001,1985,Philippines,7.0
198512140007,1985,Philippines,9.0
198512150008,1985,Philippines,6.0
198512160005,1985,Philippines,16.0
198512200005,1985,Philippines,0.0
198512240014,1985,Philippines,1.0
198512260004,1985,Philippines,1.0
