eventid,iyear,country_txt,nkill
197612130002,1976,Argentina,10.0
197701030001,1977,Colombia,0.0
197701250004,1977,Argentina,0.0
197701270003,1977,Colombia,0.0
197701310001,1977,Colombia,0.0
197701310002,1977,Colombia,0.0
197702000001,1977,Venezuela,0.0
197702020001,1977,Colombia,0.0
197702140001,1977,Colombia,
197702180001,1977,Argentina,0.0
197702220002,1977,Peru,0.0
197703060001,1977,Venezuela,1.0
197703110002,1977,Colombia,0.0
197703260001,1977,Argentina,0.0
197703280001,1977,Argentina,0.0
197703300002,1977,Colombia,
197703310001,1977,Colombia,0.0
197704050002,1977,Argentina,
197704080001,1977,Colombia,0.0
197704110001,1977,Argentina,1.0
197704150001,1977,Colombia,1.0
197704290002,1977,Chile,0.0
197706120001,1977,Ecuador,
197706120004,1977,Ecuador,
197706120005,1977,Ecuador,
197706120006,1977,Ecuador,
197706120007,1977,Ecuador,
197706120008,1977,Ecuador,0.0
197706180002,1977,Peru,
197706180003,1977,Peru,
197706260001,1977,Brazil,0.0
197707010001,1977,Colombia,0.0
197707050005,1977,Chile,0.0
197707130006,1977,Argentina,
197707180002,1977,Argentina,
197707200002,1977,Colombia,0.0
197707200003,1977,Colombia,0.0
197707200004,1977,Colombia,0.0
197707200005,1977,Colombia,0.0
197707200006,1977,Colombia,0.0
197707230001,1977,Peru,0.0
197708210001,1977,Bolivia,0.0
197708310003,1977,Colombia,0.0
197709050002,1977,Colombia,0.0
197709070001,1977,Colombia,0.0
197709070002,1977,Colombia,0.0
197709120001,1977,Chile,
197709120002,1977,Chile,0.0
197709120003,1977,Colombia,0.0
197709140001,1977,Colombia,0.0
197709140002,1977,Colombia,0.0
197709140003,1977,Colombia,0.0
197709140004,1977,Colombia,0.0
197709140005,1977,Colombia,0.0
197709150001,1977,Colombia,1.0
197709190002,1977,Colombia,1.0
197709190003,1977,Colombia,0.0
197709210001,1977,Colombia,0.0
197709210002,1977,Colombia,0.0
197709220001,1977,Colombia,1.0
197709220002,1977,Colombia,3.0
197709270001,1977,Colombia,1.0
197709270003,1977,Colombia,1.0
197709280003,1977,Colombia,0.0
197709300003,1977,Colombia,0.0
197710000001,1977,Colombia,0.0
197710000002,1977,Colombia,0.0
197710010001,1977,Chile,0.0
197710010002,1977,Colombia,
197710010003,1977,Colombia,0.0
197710010004,1977,Colombia,0.0
197710070001,1977,Colombia,4.0
197710080002,1977,Colombia,0.0
197710090001,1977,Colombia,0.0
197710090005,1977,Colombia,0.0
197710110001,1977,Colombia,2.0
197710130001,1977,Argentina,0.0
197710150001,1977,Colombia,1.0
197710160001,1977,Colombia,2.0
197710160003,1977,Colombia,0.0
197710170002,1977,Colombia,0.0
197710170003,1977,Colombia,0.0
197710210001,1977,Argentina,1.0
197710210002,1977,Argentina,1.0
197710220004,1977,Colombia,1.0
197710280001,1977,Colombia,0.0
197710280004,1977,Colombia,0.0
197710310001,1977,Colombia,0.0
197711000001,1977,Colombia,1.0
197711000002,1977,Chile,0.0
197711030001,1977,Colombia,1.0
197711030003,1977,Colombia,0.0
197711040001,1977,Colombia,0.0
197711080001,1977,Colombia,0.0
197711090001,1977,Colombia,1.0
197711090002,1977,Colombia,0.0
197711100001,1977,Colombia,0.0
197711100002,1977,Colombia,1.0
197711120003,1977,Colombia,0.0
197711140001,1977,Colombia,
197711160001,1977,Colombia,0.0
197711170001,1977,Colombia,0.0
197711290001,1977,Ecuador,1.0
197712000001,1977,Colombia,1.0
197712010007,1977,Colombia,9.0
197712030002,1977,Argentina,2.0
197712030004,1977,Argentina,0.0
197712030005,1977,Argentina,
197712030010,1977,Argentina,0.0
197712060004,1977,Venezuela,0.0
197712070003,1977,Colombia,
197712080001,1977,Argentina,1.0
197712100002,1977,Argentina,1.0
197712120001,1977,Colombia,1.0
197712130001,1977,Colombia,0.0
197712200004,1977,Colombia,0.0
197712220002,1977,Colombia,
197712240001,1977,Colombia,4.0
197712240002,1977,Colombia,
197712240003,1977,Colombia,
197800000001,1978,Brazil,
197801020002,1978,Colombia,1.0
197801020003,1978,Colombia,0.0
197801020006,1978,Colombia,0.0
197801060001,1978,Argentina,1.0
197801060002,1978,Argentina,0.0
197801060003,1978,Argentina,0.0
197801110001,1978,Bolivia,0.0
197801110004,1978,Colombia,0.0
197801120008,1978,Colombia,0.0
197801120009,1978,Colombia,0.0
197801130004,1978,Colombia,0.0
197801150001,1978,Colombia,5.0
197801150007,1978,Colombia,1.0
197801160001,1978,Colombia,1.0
197801160002,1978,Colombia,1.0
197801190005,1978,Colombia,0.0
197801220005,1978,Colombia,0.0
197801230001,1978,Colombia,0.0
197801240005,1978,Colombia,0.0
197801250004,1978,Colombia,0.0
197801250005,1978,Colombia,0.0
197801260001,1978,Colombia,1.0
197801260003,1978,Argentina,0.0
197801270005,1978,Colombia,0.0
197801280001,1978,Colombia,5.0
197801280002,1978,Colombia,0.0
197801280003,1978,Colombia,0.0
197801280004,1978,Colombia,0.0
197802090002,1978,Colombia,0.0
197802130006,1978,Colombia,0.0
197802160010,1978,Venezuela,0.0
197802170001,1978,Colombia,0.0
197802170010,1978,Colombia,0.0
197802180007,1978,Colombia,1.0
197802200001,1978,Colombia,0.0
197802200002,1978,Colombia,0.0
197802200004,1978,Colombia,1.0
197802210001,1978,Colombia,1.0
197802220001,1978,Ecuador,1.0
197802220002,1978,Ecuador,0.0
197802220003,1978,Ecuador,0.0
197802220004,1978,Colombia,0.0
197802220005,1978,Colombia,0.0
197802240002,1978,Colombia,0.0
197802240003,1978,Colombia,0.0
197802240008,1978,Colombia,0.0
197802240009,1978,Colombia,0.0
197802240010,1978,Colombia,0.0
197802250001,1978,Colombia,0.0
197802250002,1978,Colombia,0.0
197802280008,1978,Colombia,
197803080001,1978,Argentina,0.0
197803100006,1978,Colombia,0.0
197803100012,1978,Colombia,0.0
197803110001,1978,Ecuador,0.0
197803110003,1978,Argentina,1.0
197803180002,1978,Brazil,0.0
197803200003,1978,Colombia,1.0
197803250002,1978,Chile,0.0
197803250004,1978,Colombia,0.0
197803270002,1978,Colombia,0.0
197803270003,1978,Colombia,0.0
197804050002,1978,Colombia,0.0
197804060002,1978,Argentina,2.0
197804060005,1978,Argentina,2.0
197804110001,1978,Argentina,1.0
197804190002,1978,Colombia,0.0
197804190003,1978,Colombia,0.0
197804200003,1978,Colombia,1.0
197804220001,1978,Colombia,0.0
197804220002,1978,Colombia,0.0
197804250001,1978,Colombia,2.0
197804270004,1978,Colombia,0.0
197805010001,1978,Chile,0.0
197805020003,1978,Colombia,0.0
197805030001,1978,Colombia,0.0
197805030002,1978,Colombia,0.0
197805050004,1978,Colombia,0.0
197805100001,1978,Colombia,0.0
197805190002,1978,Colombia,0.0
197805200001,1978,Colombia,4.0
197805200003,1978,Colombia,
197805230001,1978,Colombia,1.0
197805240002,1978,Colombia,1.0
197805250001,1978,Colombia,0.0
197805270001,1978,Colombia,1.0
197805270002,1978,Colombia,1.0
197805280001,1978,Colombia,1.0
197805290001,1978,Colombia,1.0
197805290002,1978,Colombia,0.0
197805290003,1978,Colombia,0.0
197805300001,1978,Colombia,0.0
197805300002,1978,Colombia,0.0
197805300003,1978,Colombia,0.0
197805300004,1978,Colombia,0.0
197805310001,1978,Colombia,1.0
197806010001,1978,Colombia,1.0
197806010002,1978,Colombia,0.0
197806020003,1978,Colombia,0.0
197806030001,1978,Colombia,0.0
197806030002,1978,Colombia,0.0
197806040002,1978,Colombia,0.0
197806060006,1978,Colombia,0.0
197806070002,1978,Colombia,0.0
197806080001,1978,Colombia,0.0
197806080002,1978,Colombia,0.0
197806080003,1978,Colombia,0.0
197806090001,1978,Argentina,
